Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:19.office4_1,"urn:cite:hmt:vaimg.VA252RN-0423@0.61,0.2119,0.2,0.1893",urn:cite:hmt:msA.252r
urn:cts:greekLit:tlg5026.msA.hmt:19.office4_2,"urn:cite:hmt:vaimg.VA252RN-0423@0.598,0.3922,0.211,0.0706",urn:cite:hmt:msA.252r
urn:cts:greekLit:tlg5026.msA.hmt:19.office4_3,"urn:cite:hmt:vaimg.VA252RN-0423@0.606,0.4606,0.204,0.0541",urn:cite:hmt:msA.252r
urn:cts:greekLit:tlg5026.msA.hmt:19.office4_4,"urn:cite:hmt:vaimg.VA252RN-0423@0.6062,0.5111,0.2151,0.1006",urn:cite:hmt:msA.252r
urn:cts:greekLit:tlg5026.msA.hmt:19.office4_5,"urn:cite:hmt:vaimg.VA252RN-0423@0.6104,0.6088,0.1946,0.0511",urn:cite:hmt:msA.252r
urn:cts:greekLit:tlg5026.msA.hmt:19.office4_6,"urn:cite:hmt:vaimg.VA252RN-0423@0.17,0.7107,0.641,0.0631",urn:cite:hmt:msA.252r
